VAF,freq,cumfreq,invVAF,prediction,residuals
0.167,2,184,5.988023952095808,189.86488602650502,-5.864886026505019
0.168,1,182,5.952380952380952,186.1493305269648,-4.149330526964803
0.169,3,181,5.9171597633136095,182.47774609842514,-1.4777460984251434
0.17,6,178,5.88235294117647,178.84935678080936,-0.8493567808093587
0.171,5,172,5.847953216374268,175.263404765154,-3.2634047651540072
0.172,1,167,5.813953488372094,171.7191498659599,-4.719149865959906
0.173,6,166,5.780346820809249,168.21586901184304,-2.21586901184304
0.174,2,160,5.74712643678161,164.7528557537506,-4.752855753750595
0.175,2,158,5.714285714285714,161.32941979003624,-3.3294197900362406
0.176,3,156,5.6818181818181825,157.94488650772786,-1.9448865077278583
0.177,3,153,5.649717514124294,154.59859653934376,-1.5985965393437596
0.178,6,150,5.617977528089888,151.2899053346494,-1.2899053346494043
0.179,6,144,5.58659217877095,148.01818274676722,-4.0181827467672235
0.18,6,138,5.555555555555555,144.7828126320838,-6.78281263208379
0.181,1,132,5.524861878453039,141.58319246341898,-9.583192463418982
0.182,2,131,5.4945054945054945,138.41873295594826,-7.418732955948258
0.183,2,129,5.46448087431694,135.28885770538977,-6.288857705389773
0.184,1,127,5.434782608695652,132.19300283798955,-5.193002837989553
0.185,1,126,5.405405405405405,129.1306166718585,-3.1306166718584905
0.186,3,125,5.376344086021505,126.10115938923424,-1.1011593892342404
0.187,6,122,5.347593582887701,123.10410271925842,-1.104102719258421
0.188,2,116,5.319148936170213,120.13892963087802,-4.138929630878025
0.189,5,114,5.291005291005291,117.20513403549641,-3.205134035496414
0.19,2,109,5.2631578947368425,114.30222049901356,-5.302220499013558
0.191,3,107,5.2356020942408374,111.42970396291263,-4.429703962912626
0.192,5,104,5.208333333333333,108.58710947406281,-4.587109474062814
0.193,2,99,5.181347150259067,105.77397192292129,-6.773971922921291
0.194,2,97,5.154639175257731,102.98983578983274,-5.989835789832739
0.195,4,95,5.128205128205128,100.23425489913488,-5.234254899134882
0.196,0,91,5.1020408163265305,97.50679218079111,-6.506792180791109
0.197,4,91,5.0761421319796955,94.8070194392833,-3.8070194392832946
0.198,2,87,5.05050505050505,92.13451712950783,-5.134517129507827
0.199,1,85,5.025125628140703,89.48887413942862,-4.488874139428617
0.2,2,84,5.0,86.86968757925027,-2.869687579250268
0.201,0,82,4.975124378109452,84.27656257688454,-2.276562576884544
0.202,1,82,4.9504950495049505,81.70911207949281,0.29088792050718837
0.203,5,81,4.926108374384236,79.16695666089302,1.833043339106979
0.204,2,76,4.901960784313726,76.64972433463262,-0.6497243346326229
0.205,0,74,4.878048780487805,74.1570503725307,-0.15705037253070486
0.206,2,74,4.8543689320388355,71.68857712850755,2.3114228714924536
0.207,2,72,4.830917874396135,69.24395386751834,2.756046132481657
0.208,3,70,4.8076923076923075,66.82283659942325,3.1771634005767453
