VAF,freq,cumfreq,invVAF,prediction,residuals
0.179,4,97,5.58659217877095,115.96386481077087,-18.963864810770872
0.18,2,93,5.555555555555555,113.42913552528954,-20.42913552528954
0.181,4,91,5.524861878453039,110.92241429821134,-19.922414298211336
0.182,6,87,5.4945054945054945,108.44323945824387,-21.443239458243866
0.183,0,81,5.46448087431694,105.99115942527055,-24.991159425270553
0.184,1,81,5.434782608695652,103.56573243613396,-22.565732436133956
0.185,5,80,5.405405405405405,101.1665262793123,-21.166526279312293
0.186,2,75,5.376344086021505,98.79311803815538,-23.793118038155384
0.187,2,73,5.347593582887701,96.4450938423585,-23.445093842358503
0.188,0,71,5.319148936170213,94.12204862736792,-23.122048627367917
0.189,3,71,5.291005291005291,91.82358590142489,-20.82358590142489
0.19,0,68,5.2631578947368425,89.54931751996547,-21.54931751996547
0.191,2,68,5.2356020942408374,87.29886346710764,-19.298863467107637
0.192,2,66,5.208333333333333,85.07185164396714,-19.071851643967136
0.193,3,64,5.181347150259067,82.86791766355348,-18.867917663553484
0.194,0,61,5.154639175257731,80.68670465201005,-19.68670465201005
0.195,0,61,5.128205128205128,78.52786305596965,-17.527863055969647
0.196,0,61,5.1020408163265305,76.39105045580723,-15.391050455807232
0.197,4,61,5.0761421319796955,74.27593138458047,-13.275931384580474
0.198,2,57,5.05050505050505,72.18217715245696,-15.182177152456958
0.199,2,55,5.025125628140703,70.1094656764352,-15.109465676435207
0.2,3,53,5.0,68.05748131517372,-15.057481315173717
0.201,0,50,4.975124378109452,66.02591470875059,-16.02591470875059
0.202,0,50,4.9504950495049505,64.0144626231832,-14.014462623183206
0.203,3,50,4.926108374384236,62.0228277995425,-12.022827799542497
0.204,0,47,4.901960784313726,60.05071880750625,-13.05071880750625
0.205,5,47,4.878048780487805,58.097849903197066,-11.097849903197066
0.206,3,42,4.8543689320388355,56.16394089116282,-14.163940891162817
0.207,3,39,4.830917874396135,54.248716990355874,-15.248716990355874
0.208,2,36,4.8076923076923075,52.35190870397977,-16.351908703979767
0.209,2,34,4.784688995215311,50.473251693071425,-16.473251693071425
0.21,3,32,4.761904761904762,48.612486653695505,-16.612486653695505
0.211,3,29,4.739336492890995,46.76935919763123,-17.769359197631232
0.212,0,26,4.716981132075472,44.943619736435494,-18.943619736435494
0.213,2,26,4.694835680751174,43.13502336877209,-17.13502336877209
0.214,2,24,4.672897196261682,41.34332977089992,-17.34332977089992
0.215,2,22,4.651162790697675,39.56830309021729,-17.56830309021729
0.216,0,20,4.62962962962963,37.80971184176318,-17.809711841763182
0.217,1,20,4.6082949308755765,36.06732880758057,-16.067328807580573
0.218,1,19,4.587155963302752,34.34093093884912,-15.34093093884912
0.219,0,18,4.566210045662101,32.630299260699736,-14.630299260699736
0.22,3,18,4.545454545454546,30.93521877962444,-12.935218779624439
0.221,1,15,4.524886877828054,29.25547839340045,-14.255478393400448
0.222,1,14,4.504504504504505,27.59087080344881,-13.590870803448809
0.223,0,13,4.484304932735426,25.941192429550476,-12.941192429550476
0.224,3,13,4.464285714285714,24.306243326847753,-11.306243326847753
0.225,1,10,4.444444444444445,22.685827105057907,-12.685827105057907
0.226,0,9,4.424778761061947,21.079750849832536,-12.079750849832536
0.227,0,9,4.405286343612334,19.48782504619507,-10.48782504619507
0.228,1,9,4.385964912280701,17.90986350399302,-8.90986350399302
0.229,1,8,4.366812227074235,16.345683285303675,-8.345683285303675
0.23,0,7,4.3478260869565215,14.79510463373338,-7.795104633733381
0.231,0,7,4.329004329004329,13.257950905553301,-6.257950905553301
0.232,0,7,4.310344827586206,11.7340485026161,-4.734048502616099
0.233,0,7,4.291845493562231,10.223226807000298,-3.223226807000298
0.234,1,7,4.273504273504273,8.725318117329937,-1.7253181173299375
0.235,0,6,4.25531914893617,7.240157586720581,-1.2401575867205814
0.236,2,6,4.237288135593221,5.767583162302857,0.23241683769714339
0.237,0,4,4.219409282700422,4.3074355262767945,-0.3074355262767945
0.238,1,4,4.201680672268908,2.8595580384526684,1.1404419615473316
0.239,3,3,4.184100418410042,1.423796680233721,1.576203319766279
0.24,0,0,4.166666666666667,0.0,0.0
