VAF,freq,cumfreq,invVAF,prediction,residuals
0.121,10,584,8.264462809917356,593.0205697231011,-9.020569723101062
0.122,8,574,8.19672131147541,583.2172265123594,-9.217226512359389
0.123,13,566,8.130081300813009,573.5732872562643,-7.57328725626428
0.124,12,553,8.064516129032258,564.0848954075253,-11.084895407525323
0.125,7,541,8.0,554.7483178283663,-13.74831782836634
0.126,0,534,7.936507936507937,545.5599398933209,-11.559939893320916
0.127,13,534,7.874015748031496,536.5162608233943,-2.5162608233943047
0.128,9,521,7.8125,527.6138892389354,-6.613889238935371
0.129,5,512,7.751937984496124,518.8495389193516,-6.84953891935163
0.13,9,507,7.692307692307692,510.22002475853077,-3.2200247585307693
0.131,8,498,7.633587786259541,501.72225890550874,-3.7222589055087383
0.132,5,490,7.575757575757575,493.3532470805628,-3.3532470805628236
0.133,3,485,7.518796992481203,485.11008505749584,-0.11008505749583719
0.134,6,482,7.462686567164178,476.9899553034297,5.010044696570276
0.135,7,476,7.4074074074074066,468.9901237679424,7.009876232057593
0.136,9,469,7.352941176470588,461.1079368138594,7.892063186140604
0.137,12,460,7.2992700729927,453.3408182824636,6.6591817175363985
0.138,8,448,7.246376811594202,445.68626668630554,2.3137333136944562
0.139,5,440,7.194244604316546,438.1418525231857,1.8581474768142812
0.14,9,435,7.142857142857142,430.70521570525324,4.294784294746762
0.141,0,426,7.092198581560284,423.3740630975044,2.625936902495596
0.142,11,426,7.042253521126761,416.14616616028707,9.853833839712934
0.143,12,415,6.993006993006993,409.01935869072315,5.980641309276848
0.144,0,403,6.944444444444445,401.99153465823645,1.0084653417635536
0.145,5,403,6.8965517241379315,395.0606461296462,7.939353870353784
0.146,8,398,6.849315068493151,388.2247012795298,9.775298720470175
0.147,4,390,6.802721088435375,381.48176248179584,8.51823751820416
0.148,8,386,6.756756756756757,374.8299444786259,11.170055521374081
0.149,9,378,6.7114093959731544,368.2674126231495,9.732587376850518
0.15,8,369,6.666666666666667,361.79238119241285,7.207618807587153
0.151,5,361,6.622516556291391,355.40311176738123,5.596888232618767
0.152,6,356,6.578947368421053,349.0979116768896,6.902088323110377
0.153,7,350,6.5359477124183005,342.8751325026134,7.124867497386617
0.154,8,343,6.4935064935064934,336.73316864228894,6.266831357711055
0.155,6,335,6.451612903225807,330.6704559285494,4.329544071450584
0.156,5,329,6.410256410256411,324.6854703008833,4.31452969911669
0.157,8,324,6.369426751592357,318.7767265283468,5.223273471653215
0.158,6,316,6.329113924050633,312.942776980779,3.0572230192209986
0.159,9,310,6.289308176100628,307.1822104463881,2.817789553611874
0.16,5,301,6.25,301.4936509936773,-0.49365099367730636
0.161,2,296,6.211180124223603,295.8757568757827,0.124243124217287
0.162,5,294,6.172839506172839,290.32721947539295,3.672780524607049
0.163,4,289,6.134969325153374,284.846762288505,4.153237711495024
0.164,8,285,6.097560975609756,279.43313994535947,5.566860054640529
0.165,5,277,6.0606060606060606,274.08513726697936,2.914862733020641
0.166,4,272,6.024096385542168,268.8015683558086,3.1984316441913734
0.167,7,268,5.988023952095808,263.58127571902315,4.418724280976846
0.168,0,261,5.952380952380952,258.42312942315186,2.576870576848137
0.169,13,261,5.9171597633136095,253.3260262787111,7.673973721288888
0.17,6,248,5.88235294117647,248.28888905361654,-0.2888890536165434
0.171,3,242,5.847953216374268,243.3106657141956,-1.3106657141956077
0.172,1,239,5.813953488372094,238.39032869267515,0.6096713073248452
0.173,7,238,5.780346820809249,233.52687418007378,4.473125819926224
0.174,6,231,5.74712643678161,228.7193214434794,2.2806785565205985
0.175,6,225,5.714285714285714,223.96671216673172,1.0332878332682753
0.176,0,219,5.6818181818181825,219.2681098135836,-0.26810981358360664
0.177,2,219,5.649717514124294,214.6225990124483,4.3774009875517095
0.178,9,217,5.617977528089888,210.0292849618876,6.970715038112388
0.179,2,208,5.58659217877095,205.48729285602585,2.512707143974154
0.18,5,206,5.555555555555555,200.99576732911817,5.004232670881834
0.181,4,201,5.524861878453039,196.55387191852998,4.446128081470022
0.182,6,197,5.4945054945054945,192.1607885454207,4.839211454579299
0.183,4,191,5.46448087431694,187.81571701245468,3.1842829875453162
0.184,3,187,5.434782608695652,183.51787451789053,3.482125482109467
0.185,5,184,5.405405405405405,179.2664951854297,4.733504814570296
0.186,2,179,5.376344086021505,175.06082960923192,3.9391703907680835
0.187,7,177,5.347593582887701,170.9001444135283,6.099855586471705
0.188,3,170,5.319148936170213,166.78372182628954,3.2162781737104638
0.189,9,167,5.291005291005291,162.71085926642903,4.289140733570974
0.19,11,158,5.2631578947368425,158.68086894404072,-0.680868944040725
0.191,2,147,5.2356020942408374,154.69307747319564,-7.693077473195643
0.192,8,145,5.208333333333333,150.7468254968386,-5.746825496838596
0.193,5,137,5.181347150259067,146.84146732334537,-9.84146732334537
0.194,6,132,5.154639175257731,142.9763705743211,-10.976370574321095
0.195,2,126,5.128205128205128,139.1509158432356,-13.150915843235595
0.196,2,124,5.1020408163265305,135.36449636450814,-11.364496364508142
0.197,4,122,5.0761421319796955,131.61651769267132,-9.616517692671323
0.198,7,118,5.05050505050505,127.90639739125697,-9.906397391256974
0.199,2,111,5.025125628140703,124.23356473106293,-13.233564731062927
0.2,8,109,5.0,120.5974603974709,-11.597460397470897
0.201,0,101,4.975124378109452,116.99753620650155,-15.99753620650155
0.202,3,101,4.9504950495049505,113.4332548293043,-12.433254829304303
0.203,2,98,4.926108374384236,109.90408952478865,-11.904089524788645
0.204,1,96,4.901960784313726,106.40952388012143,-10.409523880121426
0.205,6,95,4.878048780487805,102.9490515588166,-7.949051558816606
0.206,4,89,4.8543689320388355,99.52217605616538,-10.522176056165378
0.207,4,85,4.830917874396135,96.12841046175218,-11.128410461752182
0.208,2,81,4.8076923076923075,92.76727722882373,-11.76727722882373
0.209,3,79,4.784688995215311,89.43830795027746,-10.438307950277462
0.21,4,76,4.761904761904762,86.14104314105063,-10.14104314105063
0.211,2,72,4.739336492890995,82.87503202669801,-10.875032026698008
0.212,1,70,4.716981132075472,79.63983233795251,-9.639832337952512
0.213,6,69,4.694835680751174,76.43501011107313,-7.435010111073126
0.214,0,63,4.672897196261682,73.26013949379073,-10.260139493790732
0.215,4,63,4.651162790697675,70.11480255666915,-7.114802556669147
0.216,4,59,4.62962962962963,66.99858910970606,-7.99858910970606
0.217,3,55,4.6082949308755765,63.911096524005366,-8.911096524005366
0.218,3,52,4.587155963302752,60.85192955835686,-8.851929558356858
0.219,2,49,4.566210045662101,57.820700190568246,-8.820700190568246
0.22,3,47,4.545454545454546,54.8170274533959,-7.817027453395902
0.221,1,44,4.524886877828054,51.840537274930895,-7.840537274930895
0.222,2,43,4.504504504504505,48.89086232329901,-5.890862323299011
0.223,2,41,4.484304932735426,45.967641855538155,-4.9676418555381545
0.224,2,39,4.464285714285714,43.070521570525315,-4.070521570525315
0.225,0,37,4.444444444444445,40.199153465823635,-3.1991534658236347
0.226,3,37,4.424778761061947,37.35319569833163,-0.353195698331632
0.227,2,34,4.405286343612334,34.532312448614924,-0.532312448614924
0.228,0,32,4.385964912280701,31.736173788808017,0.2638262111919829
0.229,3,32,4.366812227074235,28.964455553977626,3.0355444460223744
0.23,3,29,4.3478260869565215,26.216839216841432,2.783160783158568
0.231,2,26,4.329004329004329,23.493011765741045,2.506988234258955
0.232,2,24,4.310344827586206,20.792665585770738,3.207334414229262
0.233,2,22,4.291845493562231,18.115498342967648,3.8845016570323523
0.234,5,20,4.273504273504273,15.461212871470579,4.538787128529421
0.235,3,15,4.25531914893617,12.829517063560685,2.1704829364393152
0.236,2,12,4.237288135593221,10.220123762497531,1.779876237502469
0.237,2,10,4.219409282700422,7.632750658067736,2.367249341932264
0.238,2,8,4.201680672268908,5.067120184767669,2.932879815232331
0.239,4,6,4.184100418410042,2.5229594225411636,3.4770405774588364
0.24,2,2,4.166666666666667,0.0,2.0
