VAF,freq,cumfreq,invVAF,prediction,residuals
0.154,10,564,6.4935064935064934,526.3242385538778,37.67576144612224
0.155,7,554,6.451612903225807,516.8480332085717,37.15196679142832
0.156,1,547,6.410256410256411,507.49331767538484,39.506682324615156
0.157,3,546,6.369426751592357,498.2577704929393,47.7422295070607
0.158,6,543,6.329113924050633,489.1391289710309,53.860871028969086
0.159,1,537,6.289308176100628,480.1351873424798,56.86481265752019
0.16,3,536,6.25,471.24379498428584,64.75620501571416
0.161,1,533,6.211180124223603,462.4628547050756,70.53714529492441
0.162,6,532,6.172839506172839,453.7903210959789,78.20967890402108
0.163,2,526,6.134969325153374,445.2241989422088,80.77580105779123
0.164,7,524,6.097560975609756,436.7625416927528,87.23745830724721
0.165,1,517,6.0606060606060606,428.4034499857144,88.59655001428558
0.166,1,516,6.024096385542168,420.1450702269535,95.85492977304648
0.167,5,515,5.988023952095808,411.9855932197946,103.01440678020538
0.168,0,510,5.952380952380952,403.9232528436734,106.07674715632658
0.169,10,510,5.9171597633136095,395.9563247796958,114.04367522030418
0.17,3,500,5.88235294117647,388.0831252811765,111.91687471882352
0.171,6,497,5.847953216374268,380.30200998731823,116.69799001268177
0.172,4,491,5.813953488372094,372.61137277827265,118.38862722172735
0.173,4,487,5.780346820809249,365.00964466990933,121.99035533009067
0.174,6,483,5.74712643678161,357.4952927466997,125.5047072533003
0.175,5,477,5.714285714285714,350.0668191311838,126.93318086881618
0.176,1,472,5.6818181818181825,342.7227599885717,129.27724001142832
0.177,8,471,5.649717514124294,335.4616845650849,135.5383154349151
0.178,4,463,5.617977528089888,328.28219425871606,134.71780574128394
0.179,5,459,5.58659217877095,321.1829217211333,137.8170782788667
0.18,7,454,5.555555555555555,314.1625299895238,139.83747001047618
0.181,6,447,5.524861878453039,307.219711647214,139.780288352786
0.182,8,441,5.4945054945054945,300.3531880119624,140.6468119880376
0.183,6,433,5.46448087431694,293.5617083508665,139.43829164913348
0.184,8,427,5.434782608695652,286.84404912086967,140.15595087913033
0.185,2,419,5.405405405405405,280.1990132338996,138.80098676610038
0.186,2,417,5.376344086021505,273.6254293457143,143.37457065428572
0.187,5,415,5.347593582887701,267.1221511675631,147.87784883243688
0.188,5,410,5.319148936170213,260.6880567998177,149.31194320018233
0.189,6,405,5.291005291005291,254.32204808675746,150.67795191324254
0.19,8,399,5.2631578947368425,248.02304999172947,150.97695000827053
0.191,6,391,5.2356020942408374,241.79000999193715,149.20999000806285
0.192,5,385,5.208333333333333,235.62189749214284,149.37810250785716
0.193,5,380,5.181347150259067,229.5177032565951,150.4822967434049
0.194,3,375,5.154639175257731,223.47643885852716,151.52356114147284
0.195,6,372,5.128205128205128,217.49713614659333,154.50286385340667
0.196,5,366,5.1020408163265305,211.57884672763848,154.42115327236152
0.197,9,361,5.0761421319796955,205.72064146522123,155.27935853477877
0.198,9,352,5.05050505050505,199.92160999333328,152.07839000666672
0.199,6,343,5.025125628140703,194.18086024478097,148.81913975521903
0.2,15,337,5.0,188.4975179937143,148.5024820062857
0.201,0,322,4.975124378109452,182.87072641181229,139.12927358818771
0.202,9,322,4.9504950495049505,177.29964563765205,144.70035436234795
0.203,5,313,4.926108374384236,171.78345235880352,141.21654764119648
0.204,4,308,4.901960784313726,166.32133940621858,141.67866059378142
0.205,11,304,4.878048780487805,160.9125153604878,143.0874846395122
0.206,6,293,4.8543689320388355,155.55620416957015,137.44379583042985
0.207,8,287,4.830917874396135,150.2516447775984,136.7483552224016
0.208,10,279,4.8076923076923075,144.99809076439556,134.00190923560444
0.209,9,269,4.784688995215311,139.79480999533837,129.20519000466163
0.21,10,260,4.761904761904762,134.64108428122447,125.35891571877553
0.211,8,250,4.739336492890995,129.53620904781314,120.46379095218686
0.212,10,242,4.716981132075472,124.47949301471704,117.52050698528296
0.213,11,232,4.694835680751174,119.47025788334008,112.52974211665992
0.214,6,221,4.672897196261682,114.50783803356475,106.49216196643525
0.215,5,215,4.651162790697675,109.5915802289037,105.4084197710963
0.216,6,210,4.62962962962963,104.72084332984129,105.27915667015871
0.217,7,204,4.6082949308755765,99.89499801510213,104.10500198489787
0.218,7,197,4.587155963302752,95.11342651058976,101.88657348941024
0.219,9,190,4.566210045662101,90.37552232575344,99.62447767424656
0.22,12,181,4.545454545454546,85.68068999714292,95.31931000285708
0.221,4,169,4.524886877828054,81.02834483892691,87.97165516107309
0.222,10,165,4.504504504504505,76.41791270015445,88.58208729984555
0.223,7,155,4.484304932735426,71.84882972854568,83.15117027145432
0.224,4,148,4.464285714285714,67.32054214061223,80.67945785938777
0.225,13,144,4.444444444444445,62.83250599790477,81.16749400209522
0.226,11,131,4.424778761061947,58.38418698920345,72.61581301079656
0.227,8,120,4.405286343612334,53.97506021846431,66.02493978153569
0.228,6,112,4.385964912280701,49.60460999834569,62.39539000165431
0.229,10,106,4.366812227074235,45.2723296491452,60.7276703508548
0.23,11,96,4.3478260869565215,40.977721302981266,55.022278697018734
0.231,8,85,4.329004329004329,36.72029571306116,48.27970428693884
0.232,11,77,4.310344827586206,32.49957206788161,44.50042793211839
0.233,5,66,4.291845493562231,28.315077810214465,37.68492218978554
0.234,6,61,4.273504273504273,24.166348460732525,36.83365153926748
0.235,10,55,4.25531914893617,20.052927446139744,34.94707255386025
0.236,11,45,4.237288135593221,15.9743659316707,29.0256340683293
0.237,9,34,4.219409282700422,11.930222657829953,22.06977734217005
0.238,8,25,4.201680672268908,7.920063781248475,17.079936218751527
0.239,9,17,4.184100418410042,3.9434627195336645,13.056537280466335
0.24,8,8,4.166666666666667,0.0,8.0
